Timestamp,Temperature,Temperature_setpoint,Temperature_error,Temperature_PID_output,Temperature_Kp,Temperature_Ki,Temperature_Kd,Timestamp (s),Diameter,Diameter_setpoint,Fan_duty_cycle,Extruder_RPM,Spooler_setpoint,Spooler_RPM,Spooler_Kp,Spooler_Ki,Spooler_Kd
,,,,,,,,1743096930,0,0.35,30,,,,,,
,,,,,,,,1743096931,0,0.35,30,,,,,,
,,,,,,,,1743096931,0,0.35,30,,,,,,
,,,,,,,,1743096931,0,0.35,30,,,,,,
,,,,,,,,1743096931,0,0.35,30,,,,,,
,,,,,,,,1743096931,0,0.35,30,,,,,,
,,,,,,,,1743096932,0,0.35,30,,,,,,
,,,,,,,,1743096932,0,0.35,30,,,,,,
,,,,,,,,1743096932,0,0.35,30,,,,,,
,,,,,,,,1743096932,0,0.35,30,,,,,,
,,,,,,,,1743096932,0,0.35,30,,,,,,
,,,,,,,,1743096933,0,0.35,30,,,,,,
,,,,,,,,1743096933,0,0.35,30,,,,,,
,,,,,,,,1743096933,0,0.35,30,,,,,,
,,,,,,,,1743096933,0,0.35,30,,,,,,
,,,,,,,,1743096933,0,0.35,30,,,,,,
,,,,,,,,1743096934,0,0.35,30,,,,,,
,,,,,,,,1743096934,0,0.35,30,,,,,,
,,,,,,,,1743096934,0,0.35,30,,,,,,
,,,,,,,,1743096934,0,0.35,30,,,,,,
,,,,,,,,1743096934,0,0.35,30,,,,,,
,,,,,,,,1743096935,0,0.35,30,,,,,,
,,,,,,,,1743096935,0,0.35,30,,,,,,
,,,,,,,,1743096935,0,0.35,30,,,,,,
,,,,,,,,1743096935,0,0.35,30,,,,,,
,,,,,,,,1743096935,0,0.35,30,,,,,,
,,,,,,,,1743096936,0,0.35,30,,,,,,
,,,,,,,,1743096936,0,0.35,30,,,,,,
,,,,,,,,1743096936,0,0.35,30,,,,,,
,,,,,,,,1743096936,0,0.35,30,,,,,,
,,,,,,,,1743096936,0,0.35,30,,,,,,
,,,,,,,,1743096937,0,0.35,30,,,,,,
,,,,,,,,1743096937,0,0.35,30,,,,,,
,,,,,,,,1743096937,0,0.35,30,,,,,,
,,,,,,,,1743096937,0,0.35,30,,,,,,
,,,,,,,,1743096937,0,0.35,30,,,,,,
,,,,,,,,1743096938,0,0.35,30,,,,,,
,,,,,,,,1743096938,0,0.35,30,,,,,,
,,,,,,,,1743096938,0,0.35,30,,,,,,
,,,,,,,,1743096938,0,0.35,30,,,,,,
,,,,,,,,1743096938,0,0.35,30,,,,,,
,,,,,,,,1743096939,0,0.35,30,,,,,,
,,,,,,,,1743096939,0,0.35,30,,,,,,
,,,,,,,,1743096939,0,0.35,30,,,,,,
,,,,,,,,1743096939,0,0.35,30,,,,,,
,,,,,,,,1743096939,0,0.35,30,,,,,,
,,,,,,,,1743096940,0,0.35,30,,,,,,
,,,,,,,,1743096940,0,0.35,30,,,,,,
,,,,,,,,1743096940,0,0.35,30,,,,,,
,,,,,,,,1743096940,0,0.35,30,,,,,,
,,,,,,,,1743096940,0,0.35,30,,,,,,
,,,,,,,,1743096941,0,0.35,30,,,,,,
,,,,,,,,1743096941,0,0.35,30,,,,,,
,,,,,,,,1743096941,0,0.35,30,,,,,,
,,,,,,,,1743096941,0,0.35,30,,,,,,
,,,,,,,,1743096941,0,0.35,30,,,,,,
,,,,,,,,1743096942,0,0.35,30,,,,,,
,,,,,,,,1743096942,0,0.35,30,,,,,,
,,,,,,,,1743096942,0,0.35,30,,,,,,
,,,,,,,,1743096942,0,0.35,30,,,,,,
,,,,,,,,1743096942,0,0.35,30,,,,,,
,,,,,,,,1743096943,0,0.35,30,,,,,,
,,,,,,,,1743096943,0,0.35,30,,,,,,
,,,,,,,,1743096943,0,0.35,30,,,,,,
,,,,,,,,1743096943,0,0.35,30,,,,,,
,,,,,,,,1743096943,0,0.35,30,,,,,,
,,,,,,,,1743096944,0,0.35,30,,,,,,
,,,,,,,,1743096944,0,0.35,30,,,,,,
,,,,,,,,1743096944,0,0.35,30,,,,,,
,,,,,,,,1743096944,0,0.35,30,,,,,,
,,,,,,,,1743096944,0,0.35,30,,,,,,
,,,,,,,,1743096945,0,0.35,30,,,,,,
,,,,,,,,1743096945,0,0.35,30,,,,,,
,,,,,,,,1743096945,0,0.35,30,,,,,,
,,,,,,,,1743096945,0,0.35,30,,,,,,
,,,,,,,,1743096945,0,0.35,30,,,,,,
,,,,,,,,1743096946,0,0.35,30,,,,,,
,,,,,,,,1743096946,0,0.35,30,,,,,,
,,,,,,,,1743096946,0,0.35,30,,,,,,
,,,,,,,,1743096946,0,0.35,30,,,,,,
,,,,,,,,1743096946,0,0.35,30,,,,,,
,,,,,,,,1743096947,0,0.35,30,,,,,,
,,,,,,,,1743096947,0,0.35,30,,,,,,
,,,,,,,,1743096947,0,0.35,30,,,,,,
,,,,,,,,1743096947,0,0.35,30,,,,,,
,,,,,,,,1743096947,0,0.35,30,,,,,,
,,,,,,,,1743096948,0,0.35,30,,,,,,
,,,,,,,,1743096948,0,0.35,30,,,,,,
,,,,,,,,1743096948,0,0.35,30,,,,,,
,,,,,,,,1743096948,0,0.35,30,,,,,,
,,,,,,,,1743096948,0,0.35,30,,,,,,
,,,,,,,,1743096949,0,0.35,30,,,,,,
,,,,,,,,1743096949,0,0.35,30,,,,,,
,,,,,,,,1743096949,0,0.35,30,,,,,,
,,,,,,,,1743096949,0,0.35,30,,,,,,
,,,,,,,,1743096949,0,0.35,30,,,,,,
,,,,,,,,1743096950,0,0.35,30,,,,,,
,,,,,,,,1743096950,0,0.35,30,,,,,,
,,,,,,,,1743096950,0,0.35,30,,,,,,
,,,,,,,,1743096950,0,0.35,30,,,,,,
,,,,,,,,1743096950,0,0.35,30,,,,,,
,,,,,,,,1743096951,0,0.35,30,,,,,,
,,,,,,,,1743096951,0,0.35,30,,,,,,
,,,,,,,,1743096951,0,0.35,30,,,,,,
,,,,,,,,1743096951,0,0.35,30,,,,,,
,,,,,,,,1743096951,0,0.35,30,,,,,,
,,,,,,,,1743096952,0,0.35,30,,,,,,
,,,,,,,,1743096952,0,0.35,30,,,,,,
,,,,,,,,1743096952,0,0.35,30,,,,,,
,,,,,,,,1743096952,0,0.35,30,,,,,,
,,,,,,,,1743096952,0,0.35,30,,,,,,
,,,,,,,,1743096953,1.48125,0.35,30,,,,,,
,,,,,,,,1743096953,0,0.35,30,,,,,,
,,,,,,,,1743096953,0.6234375,0.35,30,,,,,,
,,,,,,,,1743096953,0,0.35,30,,,,,,
,,,,,,,,1743096953,0,0.35,30,,,,,,
,,,,,,,,1743096954,0.35625,0.35,30,,,,,,
,,,,,,,,1743096954,3.009375,0.35,30,,,,,,
,,,,,,,,1743096954,0.1359375,0.35,30,,,,,,
,,,,,,,,1743096954,0.009375,0.35,30,,,,,,
,,,,,,,,1743096954,0,0.35,30,,,,,,
,,,,,,,,1743096955,0,0.35,30,,,,,,
,,,,,,,,1743096955,0,0.35,30,,,,,,
,,,,,,,,1743096955,0,0.35,30,,,,,,
,,,,,,,,1743096955,0,0.35,30,,,,,,
,,,,,,,,1743096955,0,0.35,30,,,,,,
,,,,,,,,1743096956,0,0.35,30,,,,,,
,,,,,,,,1743096956,0,0.35,30,,,,,,
,,,,,,,,1743096956,0,0.35,30,,,,,,
,,,,,,,,1743096956,0,0.35,30,,,,,,
,,,,,,,,1743096956,0,0.35,30,,,,,,
,,,,,,,,1743096957,0,0.35,30,,,,,,
,,,,,,,,1743096957,0,0.35,30,,,,,,
,,,,,,,,1743096957,0,0.35,30,,,,,,
,,,,,,,,1743096957,0.084375,0.35,30,,,,,,
,,,,,,,,1743096957,0.0375,0.35,30,,,,,,
,,,,,,,,1743096958,0.9421875,0.35,30,,,,,,
,,,,,,,,1743096958,0.7546875,0.35,30,,,,,,
,,,,,,,,1743096958,0.890625,0.35,30,,,,,,
,,,,,,,,1743096958,0.7171875,0.35,30,,,,,,
,,,,,,,,1743096958,0.8625,0.35,30,,,,,,
,,,,,,,,1743096959,0.6796875,0.35,30,,,,,,
,,,,,,,,1743096959,0.6515625,0.35,30,,,,,,
,,,,,,,,1743096959,0.590625,0.35,30,,,,,,
,,,,,,,,1743096959,0.609375,0.35,30,,,,,,
,,,,,,,,1743096959,0.6,0.35,30,,,,,,
,,,,,,,,1743096960,0.5953125,0.35,30,,,,,,
,,,,,,,,1743096960,0.6234375,0.35,30,,,,,,
,,,,,,,,1743096960,0.684375,0.35,30,,,,,,
,,,,,,,,1743096960,0.815625,0.35,30,,,,,,
,,,,,,,,1743096960,0.7921875,0.35,30,,,,,,
,,,,,,,,1743096961,0.796875,0.35,30,,,,,,
,,,,,,,,1743096961,0.7453125,0.35,30,,,,,,
,,,,,,,,1743096961,0.075,0.35,30,,,,,,
,,,,,,,,1743096961,0.1265625,0.35,30,,,,,,
,,,,,,,,1743096961,0,0.35,30,,,,,,
,,,,,,,,1743096962,0,0.35,30,,,,,,
,,,,,,,,1743096962,0,0.35,30,,,,,,
,,,,,,,,1743096962,0,0.35,30,,,,,,
,,,,,,,,1743096962,0,0.35,30,,,,,,
,,,,,,,,1743096962,0,0.35,30,,,,,,
,,,,,,,,1743096963,0,0.35,30,,,,,,
,,,,,,,,1743096963,0,0.35,30,,,,,,
,,,,,,,,1743096963,0,0.35,30,,,,,,
,,,,,,,,1743096963,0,0.35,30,,,,,,
,,,,,,,,1743096963,0,0.35,30,,,,,,
,,,,,,,,1743096964,0,0.35,30,,,,,,
,,,,,,,,1743096964,0,0.35,30,,,,,,
,,,,,,,,1743096964,0,0.35,30,,,,,,
,,,,,,,,1743096964,0,0.35,30,,,,,,
,,,,,,,,1743096964,0,0.35,30,,,,,,
,,,,,,,,1743096965,0,0.35,30,,,,,,
,,,,,,,,1743096965,0.3703125,0.35,30,,,,,,
,,,,,,,,1743096965,1.865625,0.35,30,,,,,,
,,,,,,,,1743096965,2.6015625,0.35,30,,,,,,
,,,,,,,,1743096965,0.2390625,0.35,30,,,,,,
,,,,,,,,1743096966,0,0.35,30,,,,,,
,,,,,,,,1743096966,0,0.35,30,,,,,,
,,,,,,,,1743096966,0,0.35,30,,,,,,
,,,,,,,,1743096966,0,0.35,30,,,,,,
,,,,,,,,1743096966,0,0.35,30,,,,,,
,,,,,,,,1743096967,0,0.35,30,,,,,,
,,,,,,,,1743096967,0.73125,0.35,30,,,,,,
,,,,,,,,1743096967,0,0.35,30,,,,,,
,,,,,,,,1743096967,0,0.35,30,,,,,,
,,,,,,,,1743096967,0,0.35,30,,,,,,
,,,,,,,,1743096968,0.0515625,0.35,30,,,,,,
,,,,,,,,1743096968,0,0.35,30,,,,,,
,,,,,,,,1743096968,0,0.35,30,,,,,,
,,,,,,,,1743096968,0,0.35,30,,,,,,
,,,,,,,,1743096968,0,0.35,30,,,,,,
,,,,,,,,1743096969,0,0.35,30,,,,,,
,,,,,,,,1743096969,0,0.35,30,,,,,,
,,,,,,,,1743096969,0,0.35,30,,,,,,
,,,,,,,,1743096969,0,0.35,30,,,,,,
,,,,,,,,1743096969,0,0.35,30,,,,,,
,,,,,,,,1743096970,0,0.35,30,,,,,,
,,,,,,,,1743096970,0,0.35,30,,,,,,
,,,,,,,,1743096970,0,0.35,30,,,,,,
,,,,,,,,1743096970,0,0.35,30,,,,,,
,,,,,,,,1743096970,0,0.35,30,,,,,,
,,,,,,,,1743096971,0,0.35,30,,,,,,
,,,,,,,,1743096971,0,0.35,30,,,,,,
,,,,,,,,1743096971,0,0.35,30,,,,,,
,,,,,,,,1743096971,0,0.35,30,,,,,,
,,,,,,,,1743096971,0,0.35,30,,,,,,
,,,,,,,,1743096972,0,0.35,30,,,,,,
,,,,,,,,1743096972,0,0.35,30,,,,,,
,,,,,,,,1743096972,0,0.35,30,,,,,,
,,,,,,,,1743096972,0,0.35,30,,,,,,
,,,,,,,,1743096972,0,0.35,30,,,,,,
,,,,,,,,1743096973,0,0.35,30,,,,,,
,,,,,,,,1743096973,0,0.35,30,,,,,,
,,,,,,,,1743096973,0,0.35,30,,,,,,
,,,,,,,,1743096973,0,0.35,30,,,,,,
,,,,,,,,1743096973,0,0.35,30,,,,,,
,,,,,,,,1743096974,0,0.35,30,,,,,,
,,,,,,,,1743096974,0,0.35,30,,,,,,
,,,,,,,,1743096974,0,0.35,30,,,,,,
,,,,,,,,1743096974,0,0.35,30,,,,,,
,,,,,,,,1743096974,0,0.35,30,,,,,,
,,,,,,,,1743096975,0,0.35,30,,,,,,
,,,,,,,,1743096975,0,0.35,30,,,,,,
,,,,,,,,1743096975,0,0.35,30,,,,,,
,,,,,,,,1743096975,0,0.35,30,,,,,,
,,,,,,,,1743096975,0,0.35,30,,,,,,
,,,,,,,,1743096976,0,0.35,30,,,,,,
,,,,,,,,1743096976,0,0.35,30,,,,,,
,,,,,,,,1743096976,0,0.35,30,,,,,,
,,,,,,,,1743096976,0,0.35,30,,,,,,
,,,,,,,,1743096976,0,0.35,30,,,,,,
,,,,,,,,1743096977,0,0.35,30,,,,,,
,,,,,,,,1743096977,0,0.35,30,,,,,,
,,,,,,,,1743096977,0,0.35,30,,,,,,
,,,,,,,,1743096977,0,0.35,30,,,,,,
,,,,,,,,1743096977,0,0.35,30,,,,,,
,,,,,,,,1743096978,0,0.35,30,,,,,,
,,,,,,,,1743096978,0,0.35,30,,,,,,
,,,,,,,,1743096978,0,0.35,30,,,,,,
,,,,,,,,1743096978,0,0.35,30,,,,,,
,,,,,,,,1743096978,0,0.35,30,,,,,,
,,,,,,,,1743096979,0,0.35,30,,,,,,
,,,,,,,,1743096979,0,0.35,30,,,,,,
,,,,,,,,1743096979,0,0.35,30,,,,,,
,,,,,,,,1743096979,0,0.35,30,,,,,,
,,,,,,,,1743096979,0,0.35,30,,,,,,
,,,,,,,,1743096980,0,0.35,30,,,,,,
,,,,,,,,1743096980,0,0.35,30,,,,,,
,,,,,,,,1743096980,0,0.35,30,,,,,,
,,,,,,,,1743096980,0,0.35,30,,,,,,
,,,,,,,,1743096980,0,0.35,30,,,,,,
,,,,,,,,1743096981,0,0.35,30,,,,,,
,,,,,,,,1743096981,0,0.35,30,,,,,,
,,,,,,,,1743096981,0,0.35,30,,,,,,
,,,,,,,,1743096981,0,0.35,30,,,,,,
,,,,,,,,1743096981,0,0.35,30,,,,,,
,,,,,,,,1743096982,0,0.35,30,,,,,,
,,,,,,,,1743096982,0,0.35,30,,,,,,
,,,,,,,,1743096982,0,0.35,30,,,,,,
,,,,,,,,1743096982,0,0.35,30,,,,,,
,,,,,,,,1743096982,0,0.35,30,,,,,,
,,,,,,,,1743096983,0,0.35,30,,,,,,
,,,,,,,,1743096983,0,0.35,30,,,,,,
,,,,,,,,1743096983,0,0.35,30,,,,,,
,,,,,,,,1743096983,0,0.35,30,,,,,,
,,,,,,,,1743096983,0,0.35,30,,,,,,
,,,,,,,,1743096984,0,0.35,30,,,,,,
,,,,,,,,1743096984,0,0.35,30,,,,,,
,,,,,,,,1743096984,0,0.35,30,,,,,,
,,,,,,,,1743096984,0,0.35,30,,,,,,
,,,,,,,,1743096984,0,0.35,30,,,,,,
,,,,,,,,1743096985,0,0.35,30,,,,,,
,,,,,,,,1743096985,0,0.35,30,,,,,,
,,,,,,,,1743096985,0,0.35,30,,,,,,
,,,,,,,,1743096985,0.0515625,0.35,30,,,,,,
,,,,,,,,1743096985,0,0.35,30,,,,,,
,,,,,,,,1743096986,0,0.35,30,,,,,,
,,,,,,,,1743096986,0,0.35,30,,,,,,
,,,,,,,,1743096986,0,0.35,30,,,,,,
,,,,,,,,1743096986,0,0.35,30,,,,,,
,,,,,,,,1743096986,0,0.35,30,,,,,,
,,,,,,,,1743096987,0,0.35,30,,,,,,
,,,,,,,,1743096987,0,0.35,30,,,,,,
,,,,,,,,1743096987,0,0.35,30,,,,,,
,,,,,,,,1743096987,0,0.35,30,,,,,,
,,,,,,,,1743096987,0,0.35,30,,,,,,
,,,,,,,,1743096988,0,0.35,30,,,,,,
,,,,,,,,1743096988,0,0.35,30,,,,,,
,,,,,,,,1743096988,0,0.35,30,,,,,,
,,,,,,,,1743096988,0,0.35,30,,,,,,
,,,,,,,,1743096988,0,0.35,30,,,,,,
,,,,,,,,1743096989,0,0.35,30,,,,,,
,,,,,,,,1743096989,0,0.35,30,,,,,,
,,,,,,,,1743096989,0,0.35,30,,,,,,
,,,,,,,,1743096989,0,0.35,30,,,,,,
,,,,,,,,1743096989,0,0.35,30,,,,,,
,,,,,,,,1743096990,0,0.35,30,,,,,,
,,,,,,,,1743096990,0,0.35,30,,,,,,
,,,,,,,,1743096990,0,0.35,30,,,,,,
,,,,,,,,1743096990,0,0.35,30,,,,,,
,,,,,,,,1743096990,0,0.35,30,,,,,,
,,,,,,,,1743096991,0.1640625,0.35,30,,,,,,
,,,,,,,,1743096991,0.7921875,0.35,30,,,,,,
,,,,,,,,1743096991,0.8765625,0.35,30,,,,,,
,,,,,,,,1743096991,0,0.35,30,,,,,,
,,,,,,,,1743096991,0.8625,0.35,30,,,,,,
,,,,,,,,1743096992,1.2796875,0.35,30,,,,,,
,,,,,,,,1743096992,0.675,0.35,30,,,,,,
,,,,,,,,1743096992,0.140625,0.35,30,,,,,,
,,,,,,,,1743096992,0.28125,0.35,30,,,,,,
,,,,,,,,1743096992,0.1828125,0.35,30,,,,,,
,,,,,,,,1743096993,0,0.35,30,,,,,,
,,,,,,,,1743096993,0,0.35,30,,,,,,
,,,,,,,,1743096993,0,0.35,30,,,,,,
,,,,,,,,1743096993,0,0.35,30,,,,,,
,,,,,,,,1743096993,0.5578125,0.35,30,,,,,,
,,,,,,,,1743096994,0.478125,0.35,30,,,,,,
,,,,,,,,1743096994,0.534375,0.35,30,,,,,,
,,,,,,,,1743096994,0.84375,0.35,30,,,,,,
,,,,,,,,1743096994,0.2015625,0.35,30,,,,,,
,,,,,,,,1743096994,2.5265625,0.35,30,,,,,,
,,,,,,,,1743096995,0,0.35,30,,,,,,
,,,,,,,,1743096995,0,0.35,30,,,,,,
,,,,,,,,1743096995,0,0.35,30,,,,,,
,,,,,,,,1743096995,0,0.35,30,,,,,,
,,,,,,,,1743096995,0,0.35,30,,,,,,
,,,,,,,,1743096996,0,0.35,30,,,,,,
,,,,,,,,1743096996,0,0.35,30,,,,,,
,,,,,,,,1743096996,0,0.35,30,,,,,,
,,,,,,,,1743096996,0,0.35,30,,,,,,
,,,,,,,,1743096996,0,0.35,30,,,,,,
,,,,,,,,1743096997,0,0.35,30,,,,,,
,,,,,,,,1743096997,0,0.35,30,,,,,,
,,,,,,,,1743096997,0,0.35,30,,,,,,
,,,,,,,,1743096997,0,0.35,30,,,,,,
,,,,,,,,1743096997,0,0.35,30,,,,,,
,,,,,,,,1743096998,0,0.35,30,,,,,,
,,,,,,,,1743096998,0,0.35,30,,,,,,
,,,,,,,,1743096998,0,0.35,30,,,,,,
,,,,,,,,1743096998,0,0.35,30,,,,,,
,,,,,,,,1743096998,0,0.35,30,,,,,,
,,,,,,,,1743096999,0,0.35,30,,,,,,
,,,,,,,,1743096999,0,0.35,30,,,,,,
,,,,,,,,1743096999,0,0.35,30,,,,,,
,,,,,,,,1743096999,0,0.35,30,,,,,,
,,,,,,,,1743096999,0,0.35,30,,,,,,
,,,,,,,,1743097000,0,0.35,30,,,,,,
,,,,,,,,1743097000,0,0.35,30,,,,,,
,,,,,,,,1743097000,0,0.35,30,,,,,,
,,,,,,,,1743097000,0,0.35,30,,,,,,
,,,,,,,,1743097000,0,0.35,30,,,,,,
,,,,,,,,1743097001,0,0.35,30,,,,,,
,,,,,,,,1743097001,0,0.35,30,,,,,,
,,,,,,,,1743097001,0,0.35,30,,,,,,
,,,,,,,,1743097001,0,0.35,30,,,,,,
,,,,,,,,1743097001,0,0.35,30,,,,,,
,,,,,,,,1743097002,0,0.35,30,,,,,,
,,,,,,,,1743097002,0,0.35,30,,,,,,
,,,,,,,,1743097002,0,0.35,30,,,,,,
,,,,,,,,1743097002,0,0.35,30,,,,,,
,,,,,,,,1743097002,0,0.35,30,,,,,,
,,,,,,,,1743097003,0,0.35,30,,,,,,
,,,,,,,,1743097003,0,0.35,30,,,,,,
,,,,,,,,1743097003,0,0.35,30,,,,,,
,,,,,,,,1743097003,0.4640625,0.35,30,,,,,,
,,,,,,,,1743097003,0,0.35,30,,,,,,
,,,,,,,,1743097004,0,0.35,30,,,,,,
,,,,,,,,1743097004,0.0328125,0.35,30,,,,,,
,,,,,,,,1743097004,0.046875,0.35,30,,,,,,
,,,,,,,,1743097004,0.478125,0.35,30,,,,,,
,,,,,,,,1743097004,0.7265625,0.35,30,,,,,,
,,,,,,,,1743097005,0.0234375,0.35,30,,,,,,
,,,,,,,,1743097005,0.01875,0.35,30,,,,,,
,,,,,,,,1743097005,0,0.35,30,,,,,,
,,,,,,,,1743097005,0,0.35,30,,,,,,
,,,,,,,,1743097005,0,0.35,30,,,,,,
,,,,,,,,1743097006,0,0.35,30,,,,,,
,,,,,,,,1743097006,0,0.35,30,,,,,,
,,,,,,,,1743097006,0.01875,0.35,30,,,,,,
,,,,,,,,1743097006,1.8375,0.35,30,,,,,,
,,,,,,,,1743097006,0.7546875,0.35,30,,,,,,
,,,,,,,,1743097007,0.496875,0.35,30,,,,,,
,,,,,,,,1743097007,0.6375,0.35,30,,,,,,
,,,,,,,,1743097007,0.525,0.35,30,,,,,,
,,,,,,,,1743097007,0.478125,0.35,30,,,,,,
,,,,,,,,1743097007,0.4828125,0.35,30,,,,,,
,,,,,,,,1743097008,0.496875,0.35,30,,,,,,
,,,,,,,,1743097008,0.4734375,0.35,30,,,,,,
,,,,,,,,1743097008,0.496875,0.35,30,,,,,,
,,,,,,,,1743097008,0.496875,0.35,30,,,,,,
,,,,,,,,1743097008,0.478125,0.35,30,,,,,,
,,,,,,,,1743097009,0.440625,0.35,30,,,,,,
,,,,,,,,1743097009,0.4453125,0.35,30,,,,,,
,,,,,,,,1743097009,0.4453125,0.35,30,,,,,,
,,,,,,,,1743097009,0.45,0.35,30,,,,,,
,,,,,,,,1743097009,0.4546875,0.35,30,,,,,,
,,,,,,,,1743097010,2.0296875,0.35,30,,,,,,
,,,,,,,,1743097010,0.7453125,0.35,30,,,,,,
,,,,,,,,1743097010,0.571875,0.35,30,,,,,,
,,,,,,,,1743097010,0.5109375,0.35,30,,,,,,
,,,,,,,,1743097010,0.525,0.35,30,,,,,,
,,,,,,,,1743097011,0.5296875,0.35,30,,,,,,
,,,,,,,,1743097011,0.5296875,0.35,30,,,,,,
,,,,,,,,1743097011,1.2046875,0.35,30,,,,,,
,,,,,,,,1743097011,0.975,0.35,30,,,,,,
,,,,,,,,1743097011,0.6609375,0.35,30,,,,,,
,,,,,,,,1743097012,0.5671875,0.35,30,,,,,,
,,,,,,,,1743097012,0.553125,0.35,30,,,,,,
,,,,,,,,1743097012,0.5671875,0.35,30,,,,,,
,,,,,,,,1743097012,0.6046875,0.35,30,,,,,,
,,,,,,,,1743097012,0.5765625,0.35,30,,,,,,
,,,,,,,,1743097013,0.54375,0.35,30,,,,,,
,,,,,,,,1743097013,0.54375,0.35,30,,,,,,
,,,,,,,,1743097013,0.515625,0.35,30,,,,,,
,,,,,,,,1743097013,0.534375,0.35,30,,,,,,
,,,,,,,,1743097013,0.478125,0.35,30,,,,,,
,,,,,,,,1743097014,0.4875,0.35,30,,,,,,
,,,,,,,,1743097014,0.50625,0.35,30,,,,,,
,,,,,,,,1743097014,0.6609375,0.35,30,,,,,,
,,,,,,,,1743097014,0.69375,0.35,30,,,,,,
,,,,,,,,1743097014,0.7359375,0.35,30,,,,,,
,,,,,,,,1743097015,0.8625,0.35,30,,,,,,
,,,,,,,,1743097015,0.8390625,0.35,30,,,,,,
,,,,,,,,1743097015,0.84375,0.35,30,,,,,,
,,,,,,,,1743097015,0.909375,0.35,30,,,,,,
,,,,,,,,1743097015,0.9234375,0.35,30,,,,,,
,,,,,,,,1743097016,0.95625,0.35,30,,,,,,
,,,,,,,,1743097016,0.8015625,0.35,30,,,,,,
,,,,,,,,1743097016,0.7359375,0.35,30,,,,,,
,,,,,,,,1743097016,0.6796875,0.35,30,,,,,,
,,,,,,,,1743097016,0.6703125,0.35,30,,,,,,
,,,,,,,,1743097017,0.6515625,0.35,30,,,,,,
,,,,,,,,1743097017,0.6328125,0.35,30,,,,,,
,,,,,,,,1743097017,0.675,0.35,30,,,,,,
,,,,,,,,1743097017,0.6984375,0.35,30,,,,,,
,,,,,,,,1743097017,0.6984375,0.35,30,,,,,,
,,,,,,,,1743097018,0.73125,0.35,30,,,,,,
,,,,,,,,1743097018,0.7875,0.35,30,,,,,,
,,,,,,,,1743097018,0.7640625,0.35,30,,,,,,
,,,,,,,,1743097018,0.7640625,0.35,30,,,,,,
,,,,,,,,1743097018,0.834375,0.35,30,,,,,,
,,,,,,,,1743097019,0.7640625,0.35,30,,,,,,
,,,,,,,,1743097019,0.796875,0.35,30,,,,,,
,,,,,,,,1743097019,0.8203125,0.35,30,,,,,,
,,,,,,,,336.211,0.75,0.35,30,,,,,,
,,,,,,,,1743097019,0.8859375,0.35,30,,,,,,
,,,,,,,,1743097019,1.040625,0.35,30,,,,,,
,,,,,,,,336.642,1.05,0.35,30,,,,,,
,,,,,,,,1743097020,0.946875,0.35,30,,,,,,
,,,,,,,,336.976,1.0078125,0.35,30,,,,,,
,,,,,,,,1743097020,0.84375,0.35,30,,,,,,
,,,,,,,,1743097020,0.75,0.35,30,,,,,,
,,,,,,,,337.316,0.7734375,0.35,30,,,,,,
,,,,,,,,1743097020,0.778125,0.35,30,,,,,,
,,,,,,,,337.653,0.7734375,0.35,30,,,,,,
,,,,,,,,1743097020,0.965625,0.35,30,,,,,,
,,,,,,,,1743097021,0.853125,0.35,30,,,,,,
,,,,,,,,337.984,0.7875,0.35,30,,,,,,
,,,,,,,,1743097021,0.8015625,0.35,30,,,,,,
,,,,,,,,1743097021,1.059375,0.35,30,,,,,,
,,,,,,,,338.413,0.9703125,0.35,30,,,,,,
,,,,,,,,1743097021,1.1578125,0.35,30,,,,,,
,,,,,,,,1743097021,1.6734375,0.35,30,,,,,,
,,,,,,,,1743097022,1.8890625,0.35,30,,,,,,
,,,,,,,,338.851,0.9984375,0.35,30,,,,,,
,,,,,,,,1743097022,0.6890625,0.35,30,,,,,,
,,,,,,,,1743097022,0.5390625,0.35,30,,,,,,
,,,,,,,,1743097022,0.609375,0.35,30,,,,,,
,,,,,,,,339.437,0.571875,0.35,30,,,,,,
,,,,,,,,1743097022,0.6046875,0.35,30,,,,,,
,,,,,,,,1743097023,0.5296875,0.35,30,,,,,,
,,,,,,,,340.064,0.6234375,0.35,30,,,,,,
,,,,,,,,1743097023,0.69375,0.35,30,,,,,,
,,,,,,,,340.503,0.4828125,0.35,30,,,,,,
,,,,,,,,1743097023,0.46875,0.35,30,,,,,,
,,,,,,,,340.795,0.478125,0.35,30,,,,,,
,,,,,,,,1743097023,0.496875,0.35,30,,,,,,
,,,,,,,,341.103,0.478125,0.35,30,,,,,,
,,,,,,,,1743097024,0.45,0.35,30,,,,,,
,,,,,,,,341.394,0.46875,0.35,30,,,,,,
,,,,,,,,1743097024,0.459375,0.35,30,,,,,,
,,,,,,,,341.695,0.496875,0.35,30,,,,,,
,,,,,,,,1743097024,0.4828125,0.35,30,,,,,,
,,,,,,,,341.991,0.4921875,0.35,30,,,,,,
,,,,,,,,1743097025,0.478125,0.35,30,,,,,,
,,,,,,,,342.296,0.496875,0.35,30,,,,,,
,,,,,,,,1743097025,0.5109375,0.35,30,,,,,,
,,,,,,,,342.595,0.5109375,0.35,30,,,,,,
,,,,,,,,1743097025,0.5109375,0.35,30,,,,,,
,,,,,,,,342.898,0.50625,0.35,30,,,,,,
,,,,,,,,1743097025,0.50625,0.35,30,,,,,,
,,,,,,,,343.201,0.4734375,0.35,30,,,,,,
